Lambda,Error,
0.0036798628305049737,1712665.92274,
0.003684523677730885,1710509.7705,
0.003689184524956797,1708359.10694,
0.003693845372182709,1706213.91135,
0.0036985062194086205,1704074.16311,
0.0037031670666345324,1701939.8417,
0.003707827913860444,1699810.92672,
0.0037124887610863557,1697687.39787,
0.0037171496083122676,1695569.23493,
0.003721810455538179,1693456.4178,
0.003726471302764091,1691348.92648,
0.0037311321499900025,1689246.74107,
0.0037357929972159144,1687149.84176,
0.0037404538444418263,1685058.20885,
0.0037451146916677377,1682971.82273,
0.0037497755388936497,1680890.66389,
0.003754436386119561,1678814.71292,
0.003759097233345473,1676743.9505,
0.003763758080571385,1674678.35742,
0.0037684189277972964,1672617.91453,
0.0037730797750232083,1670562.60282,
0.0037777406222491198,1668512.40334,
0.0037824014694750317,1666467.29726,
0.0037870623167009436,1664427.26581,
0.003791723163926855,1662392.29034,
0.003796384011152767,1660362.35229,
0.0038010448583786784,1658337.43317,
0.0038057057056045903,1656317.5146,
0.0038103665528305022,1654302.57828,
0.0038150274000564137,1652292.606,
0.0038196882472823256,1650287.57966,
0.003824349094508237,1648287.48121,
0.003829009941734149,1646292.29271,
0.003833670788960061,1644301.99632,
0.0038383316361859723,1642316.57425,
0.0038429924834118842,1640336.00884,
0.003847653330637796,1638360.28248,
0.0038523141778637076,1636389.37766,
0.0038569750250896195,1634423.27695,
0.003861635872315531,1632461.96301,
0.003866296719541443,1630505.41859,
0.003870957566767355,1628553.6265,
0.0038756184139932663,1626606.56966,
0.003880279261219178,1624664.23105,
0.0038849401084450896,1622726.59373,
0.0038896009556710015,1620793.64087,
0.0038942618028969134,1618865.3557,
0.003898922650122825,1616941.72152,
0.003903583497348737,1615022.72172,
0.003908244344574648,1613108.33979,
0.003912905191800559,1611198.55926,
0.003917566039026471,1609293.36377,
0.003922226886252383,1607392.73702,
0.003926887733478295,1605496.6628,
0.003931548580704207,1603605.12495,
0.003936209427930119,1601718.10743,
0.00394087027515603,1599835.59423,
0.003945531122381942,1597957.56946,
0.003950191969607854,1596084.01727,
0.003954852816833766,1594214.92189,
0.0039595136640596775,1592350.26764,
0.0039641745112855885,1590490.03891,
0.0039688353585115,1588634.22015,
0.003973496205737412,1586782.7959,
0.003978157052963324,1584935.75075,
0.003982817900189236,1583093.06938,
0.003987478747415147,1581254.73654,
0.003992139594641059,1579420.73706,
0.003996800441866971,1577591.0558,
0.004001461289092883,1575765.67775,
0.004006122136318795,1573944.58792,
0.004010782983544706,1572127.77142,
0.004015443830770618,1570315.2134,
0.00402010467799653,1568506.89912,
0.0040247655252224415,1566702.81387,
0.004029426372448353,1564902.94303,
0.0040340872196742645,1563107.27204,
0.004038748066900176,1561315.7864,
0.004043408914126088,1559528.4717,
0.004048069761352,1557745.31356,
0.004052730608577912,1555966.2977,
0.004057391455803823,1554191.40989,
0.004062052303029735,1552420.63597,
0.004066713150255647,1550653.96184,
0.004071373997481559,1548891.37347,
0.004076034844707471,1547132.85688,
0.004080695691933382,1545378.39818,
0.004085356539159294,1543627.98351,
0.0040900173863852056,1541881.59911,
0.0040946782336111175,1540139.23126,
0.004099339080837029,1538400.86629,
0.00410399992806294,1536666.49063,
0.004108660775288852,1534936.09074,
0.004113321622514764,1533209.65315,
0.004117982469740676,1531487.16445,
0.004122643316966588,1529768.6113,
0.004127304164192499,1528053.98041,
0.004131965011418411,1526343.25855,
0.004136625858644323,1524636.43255,
0.004141286705870235,1522933.4893,
0.004145947553096147,1521234.41576,
0.004150608400322058,1519539.19894,
0.00415526924754797,1517847.82589,
0.0041599300947738815,1516160.28375,
0.004164590941999793,1514476.5597,
0.004169251789225705,1512796.64097,
0.004173912636451616,1511120.51487,
0.004178573483677528,1509448.16874,
0.00418323433090344,1507779.59001,
0.004187895178129352,1506114.76612,
0.004192556025355264,1504453.68461,
0.004197216872581175,1502796.33305,
0.004201877719807087,1501142.69907,
0.004206538567032999,1499492.77035,
0.004211199414258911,1497846.53465,
0.004215860261484823,1496203.97974,
0.004220521108710734,1494565.09349,
0.0042251819559366455,1492929.86379,
0.0042298428031625574,1491298.27861,
0.004234503650388469,1489670.32594,
0.004239164497614381,1488045.99385,
0.004243825344840292,1486425.27045,
0.004248486192066204,1484808.1439,
0.004253147039292116,1483194.60244,
0.004257807886518028,1481584.63431,
0.00426246873374394,1479978.22785,
0.004267129580969852,1478375.37143,
0.004271790428195763,1476776.05346,
0.004276451275421675,1475180.26242,
0.004281112122647587,1473587.98683,
0.0042857729698734985,1471999.21526,
0.0042904338170994104,1470413.93634,
0.0042950946643253215,1468832.13873,
0.004299755511551233,1467253.81116,
0.004304416358777145,1465678.94239,
0.004309077206003057,1464107.52124,
0.004313738053228969,1462539.53658,
0.00431839890045488,1460974.97732,
0.004323059747680792,1459413.83242,
0.004327720594906704,1457856.09088,
0.004332381442132616,1456301.74178,
0.004337042289358528,1454750.7742,
0.004341703136584439,1453203.17729,
0.004346363983810351,1451658.94027,
0.004351024831036263,1450118.05235,
0.0043556856782621745,1448580.50284,
0.004360346525488086,1447046.28107,
0.004365007372713997,1445515.37642,
0.004369668219939909,1443987.7783,
0.004374329067165821,1442463.4762,
0.004378989914391733,1440942.45962,
0.004383650761617645,1439424.71813,
0.004388311608843556,1437910.24132,
0.004392972456069468,1436399.01884,
0.00439763330329538,1434891.04039,
0.004402294150521292,1433386.2957,
0.004406954997747204,1431884.77455,
0.004411615844973115,1430386.46675,
0.004416276692199027,1428891.36217,
0.0044209375394249385,1427399.45072,
0.00442559838665085,1425910.72235,
0.004430259233876762,1424425.16704,
0.004434920081102673,1422942.77484,
0.004439580928328585,1421463.53581,
0.004444241775554497,1419987.44007,
0.004448902622780409,1418514.47778,
0.004453563470006321,1417044.63913,
0.004458224317232232,1415577.91437,
0.004462885164458144,1414114.29378,
0.004467546011684056,1412653.76768,
0.004472206858909968,1411196.32643,
0.00447686770613588,1409741.96042,
0.004481528553361791,1408290.66011,
0.004486189400587703,1406842.41597,
0.0044908502478136145,1405397.21852,
0.004495511095039526,1403955.05831,
0.004500171942265438,1402515.92596,
0.004504832789491349,1401079.81209,
0.004509493636717261,1399646.70738,
0.004514154483943173,1398216.60255,
0.004518815331169085,1396789.48834,
0.004523476178394997,1395365.35555,
0.004528137025620908,1393944.195,
0.00453279787284682,1392525.99757,
0.004537458720072732,1391110.75414,
0.004542119567298644,1389698.45567,
0.004546780414524556,1388289.09313,
0.004551441261750467,1386882.65754,
0.0045561021089763785,1385479.13994,
0.00456076295620229,1384078.53142,
0.004565423803428202,1382680.82311,
0.004570084650654114,1381286.00617,
0.004574745497880025,1379894.07178,
0.004579406345105937,1378505.01119,
0.004584067192331849,1377118.81566,
0.004588728039557761,1375735.47649,
0.004593388886783673,1374354.98502,
0.004598049734009584,1372977.33263,
0.004602710581235496,1371602.51071,
0.004607371428461408,1370230.51071,
0.00461203227568732,1368861.32411,
0.0046166931229132315,1367494.94242,
0.004621353970139143,1366131.35718,
0.0046260148173650545,1364770.55997,
0.004630675664590966,1363412.54241,
0.004635336511816878,1362057.29614,
0.00463999735904279,1360704.81284,
0.004644658206268702,1359355.08422,
0.004649319053494613,1358008.10203,
0.004653979900720525,1356663.85805,
0.004658640747946437,1355322.34409,
